oid,title_origin,title,slug,slug_title,actors,directors,Year
59183163558320113b8639f9,Tell,Hay Không Bằng Hên - Tell,hay khong bang hen tell,hay-khong-bang-hen-tell,"[u'K\u1ef3 H\xe2n', u'Anh \u0110\u1ee9c', u'Tim', u'H\u1ea3i B\u0103ng', u'Hi\u1ebfu Hi\u1ec1n']",[u'Tr\u1ea7n Vi\u1ec7t Anh'],2015
591832d2558320113b863a00,Bad Fairy,Tiên Nữ Không Kiêng Cữ - Bad Fairy,tien nu khong kieng cu bad fairy,tien-nu-khong-kieng-cu-bad-fairy,"[u'Vi\u1ec7t H\u01b0\u01a1ng', u'Thanh Ho\xe0ng', u'Hi\u1ebfu Hi\u1ec1n', u'B\u0103ng Khu\xea', u'T\u1ea5n Ho\xe0ng', u'L\xea Quang', u'Troy L\xea']","[u'V\u0129nh Kh\u01b0\u01a1ng', u'L\u01b0u T\xecnh']",2015
5918356e558320113b863a09,"Farewell, Berlin Wall","Quyên - Farewell, Berlin Wall",quyen farewell berlin wall,quyen-farewell-berlin-wall,"[u'V\u0169 Ng\u1ecdc \xc1nh', u'Tr\u1ea7n B\u1ea3o S\u01a1n', u'Gary Daniel']",[u'Nguy\u1ec5n Phan Quang B\xecnh'],2015
591838be558320113b863a10,The Lost Dragon,Ngày Nảy Ngày Nay - The Lost Dragon,ngay nay ngay nay the lost dragon,ngay-nay-ngay-nay-the-lost-dragon,"[u'Ng\xf4 Thanh V\xe2n', u'L\xea Kh\xe1nh', u'Petey Majik Nguyen']",[u'C\u01b0\u1eddng Ng\xf4'],2015
59183a25558320113a8633cf,Teana: 10000 Years Later,Đại Chiến Sau Tận Thế - Teana: 10000 Years Later,dai chien sau tan the teana 10000 years later,dai-chien-sau-tan-the-teana-10000-years-later,"[u'Wang Chong', u'Ch\xe2u T\u1ea5n']",[u'Li Yi'],2014
5918639c558320113b863aa8,47 Ronin,47 Lãng Nhân - 47 Ronin,47 lang nhan 47 ronin,47-lang-nhan-47-ronin,"[u'Keanu Reeves', u'Ko Shibasaki', u'Hiroyuki Sanada']",[u'Carl Rinsch'],2015
5918656f55832011388634da,The Boy Next Door,Chàng Trai Hàng Xóm - The Boy Next Door,chang trai hang xom the boy next door,chang-trai-hang-xom-the-boy-next-door,"[u'Kristin Chenoweth', u'Jennifer Lopez', u'Ryan Guzman']",[u'Rob Cohen'],2015
5918667e558320113b863ac0,Boyhood,Thời Niên Thiếu - Boyhood,thoi nien thieu boyhood,thoi-nien-thieu-boyhood,"[u'Ellar Coltrane', u'Patricia Arquette', u'Ethan']",[u'Richard Linklater'],2014
59186cb5558320113b863b03,Despicable Me 2,Kẻ Cắp Mặt Trăng 2 - Despicable Me 2,ke cap mat trang 2 despicable me 2,ke-cap-mat-trang-2-despicable-me-2,"[u'Steve Carell', u'Kristen Wiig', u'Benjamin Bratt']","[u'Pierre Coffin', u'Chris Renaud']",2014
59186e10558320113b863b07,Dracula Untold,Ác Quỷ Dracula: Huyền Thoại Chưa Kể - Dracula Untold,ac quy dracula huyen thoai chua ke dracula untold,ac-quy-dracula-huyen-thoai-chua-ke-dracula-untold,"[u'Luke Evans', u'Dominic Cooper', u'Sarah Gadon']",[u'Gary Shore'],2015
59186f5d55832011388634ee,Endless Love,Tình Yêu Bất Tận - Endless Love,tinh yeu bat tan endless love,tinh-yeu-bat-tan-endless-love,"[u'Gabriella Wilde', u'Alex Pettyfer', u'Bruce Greenwood']",[u'Shana Feste'],2014
59194f19558320113b863ce0,Fast & Furious 6,Quá Nhanh Quá Nguy Hiểm 6 - Fast & Furious 6,qua nhanh qua nguy hiem 6 fast furious 6,qua-nhanh-qua-nguy-hiem-6-fast-furious-6,"[u'Vin Diesel', u'Paul Walker', u'Dwayne Johnson']",[u'Justin Lin'],2015
59194fd4558320113b863ce2,Fifty Shades of Grey,50 Sắc Thái - Fifty Shades of Grey,50 sac thai fifty shades of grey,50-sac-thai-fifty-shades-of-grey,"[u'Dakota Johnson', u'Jamie Dornan', u'Jennifer Ehle']",[u'Sam Taylor-Johnson'],2015
5919520c558320113b863cea,Furious 7,Quá Nhanh Quá Nguy Hiểm 7 - Furious 7,qua nhanh qua nguy hiem 7 furious 7,qua-nhanh-qua-nguy-hiem-7-furious-7,"[u'Vin Diesel', u'Paul Walker', u'Dwayne Johnson']",[u'James Wan'],2015
59195749558320113b863d02,Jurassic World,Công Viên Kỷ Jura 4: Thế Giới Khủng Long - Jurassic World,cong vien ky jura 4 the gioi khung long jurassic world,cong-vien-ky-jura-4-the-gioi-khung-long-jurassic-world,"[u'Chris Pratt', u'Bryce Dallas Howard', u'Ty Simpkins']",[u'Colin Trevorrow'],2015
591957e055832011388635ea,Lucy,Lucy Siêu Phàm - Lucy,lucy sieu pham lucy,lucy-sieu-pham-lucy,"[u'Scarlett Johansson', u'Morgan Freeman', u'Min-sik Choi']",[u'Luc Besson'],2015
5919605055832021cc324f11,Mamma Mia!,Giai Điệu Hạnh Phúc - Mamma Mia!,giai dieu hanh phuc mamma mia,giai-dieu-hanh-phuc-mamma-mia,"[u'Meryl Streep', u'Pierce Brosnan', u'Amanda Seyfried']",[u'Phyllida Lloyd'],2008
5919611955832021cc324f2b,Neighbors,Hàng Xóm Ôn Dịch - Neighbors,hang xom on dich neighbors,hang-xom-on-dich-neighbors,"[u'Seth Rogen', u'Rose Byrne', u'Zac Efron']",[u'Nicholas Stoller'],2015
5919646355832021cc324fe3,Oblivion,Bí Mật Trái Đất Diệt Vong - Oblivion,bi mat trai dat diet vong oblivion,bi-mat-trai-dat-diet-vong-oblivion,"[u'Tom Cruise', u'Morgan Freeman', u'Andrea Riseborough']",[u'Joseph Kosinski'],2013
591966a655832021ce324e89,Ouija,Trò Chơi Gọi Hồn - Ouija,tro choi goi hon ouija,tro-choi-goi-hon-ouija,"[u'Olivia Cooke', u'Ana Coto', u'Daren Kagasoff']",[u'Stiles White'],2015
5919676055832021cc3250ba,Pitch Perfect 2,Những Cô Nàng Cá Tính 2 - Pitch Perfect 2,nhung co nang ca tinh 2 pitch perfect 2,nhung-co-nang-ca-tinh-2-pitch-perfect-2,"[u'Anna Kendrick', u'Rebel Wilson', u'Hailee Steinfeld']",[u'Elizabeth Banks'],2015
5919683655832021cc3250c2,Ride Along,Bám Càng Cảnh Sát - Ride Along,bam cang canh sat ride along,bam-cang-canh-sat-ride-along,"[u'Ice Cube', u'Kevin Hart', u'Tika Sumpter']",[u'Tim Story'],2015
591968f255832021cd324e5b,Seventh Son,Đứa Con Thứ Bảy - Seventh Son,dua con thu bay seventh son,dua-con-thu-bay-seventh-son,"[u'Ben Barnes', u'Julianne Moore', u'Jeff Bridges']",[u'Sergey Bodrov'],2015
59196a6a55832021cc3251b8,The Theory of Everything,Thuyết Vạn Vật - The Theory of Everything,thuyet van vat the theory of everything,thuyet-van-vat-the-theory-of-everything,"[u'Eddie Redmayne', u'Felicity Jones', u'Tom Prior', u'Harry Lloyd', u'David Thewlis', u'Michael Marcus', u'Paul Longley']",[u'James Marsh'],2014
59196c2355832021cc3251c2,Unbroken,Không Khuất Phục - Unbroken,khong khuat phuc unbroken,khong-khuat-phuc-unbroken,"[u""Jack O'Connell"", u'Miyavi', u'Domhnall Gleeson']",[u'Angelina Jolie'],2015
591970fe55832021cc325215,127 Hours,127 Giờ Sinh Tử - 127 Hours,127 gio sinh tu 127 hours,127-gio-sinh-tu-127-hours,"[u'James Franco', u'Amber Tamblyn', u'Kate Mara']",[u'Danny Boyle'],2010
591972bc55832021cd324f72,Alien,Quái Vật Không Gian - Alien,quai vat khong gian alien,quai-vat-khong-gian-alien,"[u'Tom Skerritt', u'Sigourney Weaver', u'Veronica Cartwright']",[u'Ridley Scott'],1979
5919751e55832021cc3252bd,Alien vs. Predator,Cuộc Chiến Dưới Tháp Cổ - Alien vs. Predator,cuoc chien duoi thap co alien vs predator,cuoc-chien-duoi-thap-co-alien-vs-predator,"[u'Sanaa Lathan', u'Lance Henriksen', u'Raoul Bova']",[u'Paul W. S. Anderson'],2003
5919773255832021cd324f76,Alvin And The Chipmunks: Chipwrecked ,Sóc Siêu Quậy 3 - Alvin And The Chipmunks: Chipwrecked ,soc sieu quay 3 alvin and the chipmunks chipwrecked,soc-sieu-quay-3-alvin-and-the-chipmunks-chipwrecked,"[u'Jason', u'Lee David', u'Cross Jenny']",[u'Mike Mitchell'],2011
5919784d55832021cc3252c3,The A-Team,Biệt Đội Hành Động - The A-Team,biet doi hanh dong the a team,biet-doi-hanh-dong-the-a-team,"[u'Liam Neeson', u'Bradley Cooper', u'Jessica Biel']",[u'Joe Carnahan'],2008
591978fe55832021ce324fbf,Avatar,Thế Thân - Avatar,the than avatar,the-than-avatar,"[u'Sam Worthington', u'Zoe Saldana', u'Stephen Lang']",[u'James Cameron'],2009
591979f255832021cc3252c5,Baggage Claim,Hành Lý Tình Yêu - Baggage Claim,hanh ly tinh yeu baggage claim,hanh-ly-tinh-yeu-baggage-claim,"[u'Paula Patton', u'Adam Brody', u'Sweeny', u'Djimon Hounsou']",[u'David E. Talbert'],2012
59197b1855832021cc3252cc,Big Trouble In Little China,Cuộc Chiến Ở Khu Phố Hoa - Big Trouble In Little China,cuoc chien o khu pho hoa big trouble in little china,cuoc-chien-o-khu-pho-hoa-big-trouble-in-little-china,"[u'Kurt Russell', u'Kim Cattrall', u'Dennis Dun']",[u'John Carpenter'],1986
59197cdc55832021cd324f78,The Book Thief,Kẻ Trộm Sách - The Book Thief,ke trom sach the book thief,ke-trom-sach-the-book-thief,"[u'Geoffrey Rush', u'Emily Watson', u'Sophie N\xe9lisse']",[u'Brian Percival'],2013
59197f8455832021cc3252df,Bride Wars,Cuộc Chiến Nàng Dâu - Bride Wars,cuoc chien nang dau bride wars,cuoc-chien-nang-dau-bride-wars,"[u'Kate Hudson', u'Anne Hathaway', u'Candice Bergen', u'Chris Pratt']",[u'Gary Winick'],2008
5919809b55832021ce324fcb,The Chronicles Of Narnia: The Voyage Of The Dawn Treader,Hành Trình Trên Tàu Dawn Treader - The Chronicles Of Narnia: The Voyage Of The Dawn Treader,hanh trinh tren tau dawn treader the chronicles of narnia the voyage of the dawn treader,hanh-trinh-tren-tau-dawn-treader-the-chronicles-of-narnia-the-voyage-of-the-dawn-treader,"[u'Georgie Henley', u'Skandar Keynes', u'Will Poulter']",[u'Michael Apted'],2009
5919817255832021cc3252ed,The Counsellor,Ngài Luật Sư - The Counsellor,ngai luat su the counsellor,ngai-luat-su-the-counsellor,"[u'Michael Fassbender', u'Pen\xe9lope Cruz', u'Cameron Diaz']",[u'Ridley Scott'],2012
5919823655832021cc3252f1,The Croods,Cuộc Phiêu Lưu Của Nhà Crood - The Croods,cuoc phieu luu cua nha crood the croods,cuoc-phieu-luu-cua-nha-crood-the-croods,"[u'Nicolas Cage', u'Ryan Reynolds', u'Emma Stone']","[u'Kirk De Micco', u'Chris Sanders']",2012
59198dc155832021ce324fe3,The Devil Wears Prada,Yêu Nữ Thích Hàng Hiệu - The Devil Wears Prada,yeu nu thich hang hieu the devil wears prada,yeu-nu-thich-hang-hieu-the-devil-wears-prada,"[u'Anne Hathaway', u'Meryl Streep', u'Adrian Grenier']",[u'David Frankel'],2005
59198ed655832021ce324fea,Diary Of A Wimpy Kid,Nhật Ký Cậu Bé Nhút Nhát - Diary Of A Wimpy Kid,nhat ky cau be nhut nhat diary of a wimpy kid,nhat-ky-cau-be-nhut-nhat-diary-of-a-wimpy-kid,"[u'Zachary Gordon', u'Robert Capron', u'Rachael Harris']",[u'Thor Freudenthal'],2009
5919900855832021cf324f5e,Die Hard,Đương Đầu Thử Thách - Die Hard,duong dau thu thach die hard,duong-dau-thu-thach-die-hard,"[u'Bruce Willis', u'Alan Rickman', u'Bonnie Bedelia']",[u'John McTiernan'],1988
591a6eab55832021ce32502f,Live Free Or Die Hard,Đương Đầu Thử Thách 4 - Live Free Or Die Hard,duong dau thu thach 4 live free or die hard,duong-dau-thu-thach-4-live-free-or-die-hard,"[u'Bruce Willis', u'Justin Long', u'Timothy Olyphant']",[u'Len Wiseman'],2006
591a6f7155832021cc3253c5,The East,Nữ Tình Báo - The East,nu tinh bao the east,nu-tinh-bao-the-east,"[u'Brit Marling', u'Alexander Skarsg\xe5rd', u'Ellen Page']",[u'Zal Batmanglij'],2011
591a70a355832021cc3253c8,Enough Said,Không Nói Nên Lời - Enough Said,khong noi nen loi enough said,khong-noi-nen-loi-enough-said,"[u'Julia Louis-Dreyfus', u'James Gandolfini', u'Catherine Keener']",[u'Nicole Holofcener'],2012
591a727055832021cc3253ce,Epic,Trận Hùng Chiến Xứ Sở Lá Cây - Epic,tran hung chien xu so la cay epic,tran-hung-chien-xu-so-la-cay-epic,"[u'Amanda Seyfried', u'Josh Hutcherson', u'Beyonc\xe9 Knowles']",[u'Chris Wedge'],2011
591a741155832021cc3253d5,The Heat,Cuộc Chiến Nảy Lửa - The Heat,cuoc chien nay lua the heat,cuoc-chien-nay-lua-the-heat,"[u'Sandra Bullock', u'Michael McDonald', u'Melissa McCarthy']",[u'Paul Feig'],2012
591a74cc55832021cc3253d8,"I, Robot","Tôi, Robot - I, Robot",toi robot i robot,toi-robot-i-robot,"[u'Will Smith', u'Bridget Moynahan', u'Bruce Greenwood']",[u'Alex Proyas'],2004
591a76ca55832021cc3253da,Ice Age: The Meltdown,Kỷ Băng Hà 2: Băng Tan - Ice Age: The Meltdown,ky bang ha 2 bang tan ice age the meltdown,ky-bang-ha-2-bang-tan-ice-age-the-meltdown,"[u'Ray Romano', u'John Leguizamo', u'Denis Leary']",[u'Carlos Saldanha'],2004
591a788c55832021cc3253df,Ice Age: Dawn Of The Dinosaurs,Kỷ Băng Hà 3: Khủng Long Thức Giấc - Ice Age: Dawn Of The Dinosaurs,ky bang ha 3 khung long thuc giac ice age dawn of the dinosaurs,ky-bang-ha-3-khung-long-thuc-giac-ice-age-dawn-of-the-dinosaurs,"[u'Ray Romano', u'John Leguizamo', u'Denis Leary']",[u'Carlos Saldanha'],2007
591a793e55832021ce325034,In Time,Thời Khắc Sinh Tử - In Time,thoi khac sinh tu in time,thoi-khac-sinh-tu-in-time,"[u'Justin Timberlake', u'Amanda Seyfried', u'Cillian Murphy']",[u'Andrew Niccol'],2011
591a7ffc55832021ce325049,The Internship,Thực Tập Sinh - The Internship,thuc tap sinh the internship,thuc-tap-sinh-the-internship,"[u'Vince Vaughn', u'Owen Wilson', u'Rose Byrne']",[u'Shawn Levi'],2012
591a80b355832021cc32540d,Jennifer's Body,Thân Xác Của Jennifer - Jennifer's Body,than xac cua jennifer jennifers body,than-xac-cua-jennifer-jennifers-body,"[u'Megan Fox', u'Amanda Seyfried', u'Adam Brody']",[u'Karyn Kusama'],2008
591aa19d55832021cd324fb8,Jumper,Người Dịch Chuyển - Jumper,nguoi dich chuyen jumper,nguoi-dich-chuyen-jumper,"[u'Hayden Christensen', u'Samuel L. Jackson', u'Jamie Bell']",[u'Doug Liman'],2007
591aa63955832021cc325590,Knight And Day,Chuyện Tình Sát Thủ - Knight And Day,chuyen tinh sat thu knight and day,chuyen-tinh-sat-thu-knight-and-day,"[u'Tom Cruise', u'Cameron Diaz', u'Peter Sarsgaard']",[u'James Mangold'],2009
591ab16955832021cc3255ec,Love & Other Drugs,Tình Yêu và Tình Dược - Love & Other Drugs,tinh yeu va tinh duoc love other drugs,tinh-yeu-va-tinh-duoc-love-other-drugs,"[u'Jake Gyllenhaal', u'Anne Hathaway', u'Judy Greer']",[u'Edward Zwick'],2009
591ab2b055832021cc3255f9,Marley And Me,Marley Và Tôi - Marley And Me,marley va toi marley and me,marley-va-toi-marley-and-me,"[u'Owen Wilson', u'Jennifer Aniston', u'Eric Dane']",[u'David Frankel'],2008
591ab33f55832021ce3250ba,Mirrors,Gương Quỷ - Mirrors,guong quy mirrors,guong-quy-mirrors,"[u'Kiefer Sutherland', u'Paula Patton', u'Amy Smart']",[u'Alexandre Aja'],2007
591ab42c55832021cc325607,Mr. & Mrs. Smith,Ông Bà Smith - Mr. & Mrs. Smith,ong ba smith mr mrs smith,ong-ba-smith-mr-mrs-smith,"[u'Brad Pitt', u'Angelina Jolie', u'Adam Brody']",[u'Doug Liman'],2004
591ab53255832021cc325611,Mr. Popper's Penguins,Bầy Cánh Cụt Nhà Popper - Mr. Popper's Penguins,bay canh cut nha popper mr poppers penguins,bay-canh-cut-nha-popper-mr-poppers-penguins,"[u'Jim Carrey', u'Carla Gugino', u'Madeline Carroll']",[u'Mark Waters'],2010
591ab5df55832021cc325617,My Super Ex-Girlfriend,Bạn Gái Tôi Là Siêu Nhân  - My Super Ex-Girlfriend,ban gai toi la sieu nhan my super ex girlfriend,ban-gai-toi-la-sieu-nhan-my-super-ex-girlfriend,"[u'Uma Thurman', u'Luke Wilson', u'Anna Faris']",[u'Ivan Reitman'],2006
591ab8f355832021cc32562e,Percy Jackson & The Olympians: The Lightning Thief,Kẻ Cắp Tia Chớp - Percy Jackson & The Olympians: The Lightning Thief,ke cap tia chop percy jackson the olympians the lightning thief,ke-cap-tia-chop-percy-jackson-the-olympians-the-lightning-thief,"[u'Logan Lerman', u'Kevin McKidd', u'Steve Coogan']",[u'Chris Columbus'],2009
591ab98f55832021cc32563b,Percy Jackson: Sea Of Monsters,Biển Quái Vật - Percy Jackson: Sea Of Monsters,bien quai vat percy jackson sea of monsters,bien-quai-vat-percy-jackson-sea-of-monsters,"[u'Logan Lerman', u'Alexandra Daddario', u'Brandon T. Jackson']",[u'Thor Freudenthal'],2012
591abc7e55832021cc325645,Predators,Quái Thú Vô Hình - Predators,quai thu vo hinh predators,quai-thu-vo-hinh-predators,"[u'Adrien Brody', u'Laurence Fishburne', u'Topher Grace']",[u'Nimr\xf3d Antal'],2009
591abd9355832021ce3250db,Rise Of The Planet Of The Apes,Sự Nổi Dậy Của Loài Khỉ - Rise Of The Planet Of The Apes,su noi day cua loai khi rise of the planet of the apes,su-noi-day-cua-loai-khi-rise-of-the-planet-of-the-apes,"[u'James Franco', u'Andy Serkis', u'Freida Pinto']",[u'Rupert Wyatt'],2010
591abe0e55832021ce3250df,Runner Runner,Át Chủ Bài - Runner Runner,at chu bai runner runner,at-chu-bai-runner-runner,"[u'Ben Affleck', u'Justin Timberlake', u'Gemma Arterton']",[u'Brad Furman'],2013
591abeb955832021cc325659,The Secret Life Of Walter Mitty,Bí Mật Của Walter Mitty - The Secret Life Of Walter Mitty,bi mat cua walter mitty the secret life of walter mitty,bi-mat-cua-walter-mitty-the-secret-life-of-walter-mitty,"[u'Ben Stiller', u'Kristen Wiig', u'Jon Daly']",[u'Ben Stiller'],2012
591ac0a555832021cc32565f,Shutter,Hồn Ma Báo Oán - Shutter,hon ma bao oan shutter,hon-ma-bao-oan-shutter,"[u'Joshua Jackson', u'Rachael Taylor', u'James Kyson']",[u'Masayuki Ochiai'],2008
591ac14755832021cd324fdd,The Simpsons Movie,Gia Đình Simpson - The Simpsons Movie,gia dinh simpson the simpsons movie,gia-dinh-simpson-the-simpsons-movie,"[u'Dan Castellaneta', u'Julie Kavner', u'Nancy Cartwright']",[u'David Silverman'],2006
591ac21c55832021cc32566a,Tooth Fairy,Chàng Tiên Răng - Tooth Fairy,chang tien rang tooth fairy,chang-tien-rang-tooth-fairy,"[u'Dwayne Johnson', u'Ashley Judd', u'Julie Andrews']",[u'Michael Lembeck'],2008
591ac2a555832021cd324fdf,Turbo,Tay Đua Siêu Tốc - Turbo,tay dua sieu toc turbo,tay-dua-sieu-toc-turbo,"[u'Ryan Reynolds', u'Paul Giamatti', u'Maya Rudolph']",[u'David Soren'],2012
591ac38555832021ce3250ec,Unstoppable,Hiểm Nguy Di Động - Unstoppable,hiem nguy di dong unstoppable,hiem-nguy-di-dong-unstoppable,"[u'Denzel Washington', u'Chris Pine', u'Rosario Dawson']",[u'Tony Scott'],2009
591ac5a655832021cf324f95,The Wolverine,Người Sói - The Wolverine,nguoi soi the wolverine,nguoi-soi-the-wolverine,"[u'Hugh Jackman', u'Will Yun Lee', u'Tao Okamoto']",[u'James Mangold'],2013
591ac63255832021cc325695,X-Men,Dị Nhân - X-Men,di nhan x men,di-nhan-x-men,"[u'Patrick Stewart', u'Hugh Jackman', u'Ian McKellen']",[u'Bryan Singer'],2000
591ac6da55832021ce325104,X-Men United (X2),Dị Nhân 2: Liên Minh Dị Nhân - X-Men United (X2),di nhan 2 lien minh di nhan x men united x2,di-nhan-2-lien-minh-di-nhan-x-men-united-x2,"[u'Patrick Stewart', u'Hugh Jackman', u'Halle Berry']",[u'Bryan Singer'],2002
591ac7f255832021cc3256aa,X-Men: First Class,Dị Nhân: Thế Hệ Đầu Tiên  - X-Men: First Class,di nhan the he dau tien x men first class,di-nhan-the-he-dau-tien-x-men-first-class,"[u'James McAvoy', u'Michael Fassbender', u'Jennifer Lawrence']",[u'Matthew Vaughn'],2010
591ac88e55832021cd324ff4,X-Men: The Last Stand,Dị Nhân 3: Phán Xét Cuối Cùng - X-Men: The Last Stand,di nhan 3 phan xet cuoi cung x men the last stand,di-nhan-3-phan-xet-cuoi-cung-x-men-the-last-stand,"[u'Patrick Stewart', u'Hugh Jackman', u'Halle Berry']",[u'Brett Ratner'],2005
591ad6ef55832021cd32500d,48 Hrs,48 Giờ Sinh Tử - 48 Hrs,48 gio sinh tu 48 hrs,48-gio-sinh-tu-48-hrs,"[u'Eddie Murphy', u'Nick Nolte', u""Annette O'Toole""]",[u'Walter Hill'],2001
591ad7f355832021ce32514e,Aeon Flux,Nữ Chiến Binh Tương Lai - Aeon Flux,nu chien binh tuong lai aeon flux,nu-chien-binh-tuong-lai-aeon-flux,"[u'Charlize Theron', u'Frances McDormand', u'Marton Csokas', u'Sophie Okonedo']",[u'Karyn Kusama'],2005
591ad9aa55832021cc325726,American Beauty,Vẻ Đẹp Mỹ - American Beauty,ve dep my american beauty,ve-dep-my-american-beauty,"[u'Kevin Spacey', u'Annette Bening', u'Thora Birch', u'Chris Cooper']",[u'Scott Bakula'],1999
591ada3f55832021cf324fb2,Anchorman: The Legend Of Ron Burgundy,Huyền Thoại Ron Burgundy - Anchorman: The Legend Of Ron Burgundy,huyen thoai ron burgundy anchorman the legend of ron burgundy,huyen-thoai-ron-burgundy-anchorman-the-legend-of-ron-burgundy,"[u'Steve Carell', u'Paul Rudd', u'Will Ferell']",[u'Adam McKay'],2004
591adb0255832021ce325159,Beverly Hills Cop,Cảnh Sát Vùng Beverly Hills - Beverly Hills Cop,canh sat vung beverly hills beverly hills cop,canh-sat-vung-beverly-hills-beverly-hills-cop,"[u'Eddie Murphy', u'Judge Reinhold', u'Lisa Eilbacher', u'John Ashton']",[u'Gil Hill'],1984
591adbda55832021cc325736,Beverly Hills Cop 2,Cảnh Sát Vùng Beverly Hill Phần 2 - Beverly Hills Cop 2,canh sat vung beverly hill phan 2 beverly hills cop 2,canh-sat-vung-beverly-hill-phan-2-beverly-hills-cop-2,"[u'Eddie Murphy', u'Judge Reinhold', u'Lisa Eilbacher', u'John Ashton']",[u'Tony Scott'],1987
591adc8e55832021cd325013,Breakfast At Tiffany's,Điểm Tâm Ở Tiffany - Breakfast At Tiffany's,diem tam o tiffany breakfast at tiffanys,diem-tam-o-tiffany-breakfast-at-tiffanys,"[u'Audrey Hepburn', u'George Peppard', u'Patricia Neal', u'Martin Balsam', u'Mickey Rooney']",[u'Blake Edwards'],1961
591add7855832021cc32573f,Burning Love,Tình Yêu Cháy Bỏng 1 - Burning Love,tinh yeu chay bong 1 burning love,tinh-yeu-chay-bong-1-burning-love,"[u'Ken Marino', u'Michael Ian Black', u'June Diane Raphael', u'Adam Scott']",[u'Ken Marino'],2012
591ade5855832021cc325742,Cowboys & Aliens,Cao Bồi Và Người Ngoài Hành Tinh - Cowboys & Aliens,cao boi va nguoi ngoai hanh tinh cowboys aliens,cao-boi-va-nguoi-ngoai-hanh-tinh-cowboys-aliens,"[u'Daniel Craig', u'Harrison Ford', u'Olivia Wilde', u'Sam Rockwell', u'Clancy Brown', u'Paul Dano']",[u'Jon Favreau'],2011
591ae01955832021cc325747,Friday The 13Th - Part II,Thứ Sáu Ngày 13 Phần 2 - Friday The 13Th - Part II,thu sau ngay 13 phan 2 friday the 13th part ii,thu-sau-ngay-13-phan-2-friday-the-13th-part-ii,"[u'Tom McBride', u'Marta Kober', u'Amy Steel', u'John Furey']",[u'Steve Miner'],1981
591ae0d655832021cf324fb7,Friday The 13Th - Part III,Thứ Sáu Ngày 13 Phần 3 - Friday The 13Th - Part III,thu sau ngay 13 phan 3 friday the 13th part iii,thu-sau-ngay-13-phan-3-friday-the-13th-part-iii,"[u'Dana Kimmell', u'Richard Brooker', u'Catherine Parks']",[u'Steve Miner'],1982
591ae19355832021cc32574c,Friday The 13th,Thứ Sáu Ngày 13 - Friday The 13th,thu sau ngay 13 friday the 13th,thu-sau-ngay-13-friday-the-13th,"[u'Jared Padalecki', u'Amanda Righetti', u'Ryan Hansen', u'Ben Feldman', u'Travis Van Winkle']",[u'Marcus Nispel'],2009
